,ID,URL,Date,User,Tweet
269,269,https://twitter.com/TimothyGugerty/status/1627028683826364416,2023-02-18 19:34:01+00:00,TimothyGugerty,@taylorswift13 Well... you want company or not!?
270,270,https://twitter.com/EgalAdmiral/status/1627026459784261634,2023-02-18 19:25:11+00:00,EgalAdmiral,@taylorswift13 people here in Canada I think do want to do things right sometimes but move here God says people are horrible to Christians in California.... and by the way I don't even know my cousin Diana Lutz I will try to call her if I can find her number
271,271,https://twitter.com/EgalAdmiral/status/1627025168685211648,2023-02-18 19:20:03+00:00,EgalAdmiral,"@taylorswift13 I think the majority of smokers hate smoking who actually goes to jail for 30 days gets out buys a pack of cigarettes in that first cigarette tastes like garbage.....
Now it's true I have done things like smoked a cigarette and then just quit again no need to"
272,272,https://twitter.com/EgalAdmiral/status/1627024392286011394,2023-02-18 19:16:58+00:00,EgalAdmiral,@taylorswift13 anyone who sides against me will ex-communicated from the church of Jesus christ.....didn't Jesus say he would free me from drugs. When I was in Toronto South Detention Center Jesus said it would make him look amazing if I quit smoking and I kept trying and I
273,273,https://twitter.com/EgalAdmiral/status/1627023150398439424,2023-02-18 19:12:02+00:00,EgalAdmiral,@taylorswift13 you ski don't you.... deano was saying something about snowboarding
274,274,https://twitter.com/EgalAdmiral/status/1627021593594540032,2023-02-18 19:05:51+00:00,EgalAdmiral,@taylorswift13 the fact that he did a nude scene in a movie makes him a male prostitute because he got paid for it he is not fit to be married by a Christian woman it is a mockery to the religion of Jesus Christ
275,275,https://twitter.com/EgalAdmiral/status/1627021444315062275,2023-02-18 19:05:15+00:00,EgalAdmiral,@taylorswift13 people don't even realize some things you look at a Grassroots election in Haiti and the USA removes him from office why because of a military coup d'etat.... we have missionary efforts all over the world and I know true Christians do exist. Like Kent Hovind.
276,276,https://twitter.com/LandonOGardner/status/1627020769967448064,2023-02-18 19:02:34+00:00,LandonOGardner,"@taylorswift13 love what you're doing, what about you bring your fans Web3 and blockchain ticketing, you win, they win - we all win!

would love to support from Toronto, Canada @Web3To 

DM for a free consult! #web3ticketing #web3TO"
277,277,https://twitter.com/rajivdange/status/1627017975453847553,2023-02-18 18:51:28+00:00,rajivdange,"@taylorswift13 SoFi Stadium is in Inglewood.

Interestingly, your people didn’t have problems accurately locating Glendale AZ, Arlington TX, Foxborough MA, East Rutherford NJ, or Santa Clara CA. https://t.co/yZKIdg6ps7"
278,278,https://twitter.com/carawithk/status/1627013866839490560,2023-02-18 18:35:08+00:00,carawithk,@taylorswift13 what have you done to us https://t.co/ypJ0IADT5N
279,279,https://twitter.com/myeuybee/status/1627012636058738688,2023-02-18 18:30:15+00:00,myeuybee,@taylorswift13 TOLONG UPLOAD HITS DIFFERENT DI SPOTIFY SEKARANGG PLISSSS😭😭😭😭😭😭😭😭😭😭😭🙇🙇🙇🙇🙇🙇🙇
280,280,https://twitter.com/deedeedaddle/status/1627012431225528320,2023-02-18 18:29:26+00:00,deedeedaddle,@taylorswift13 1989 (Tayor‘s Version) when? 🥲
281,281,https://twitter.com/EgalAdmiral/status/1627009920842321921,2023-02-18 18:19:28+00:00,EgalAdmiral,@taylorswift13 Jesus is the Hero not me! I Just Love You
282,282,https://twitter.com/BrainsAtHand/status/1627007094967918592,2023-02-18 18:08:14+00:00,BrainsAtHand,"@TaylorSwift13 I love telling your story, I have since 2009 and in 2023 you are the only woman on the Forbes list, I didn't make you in any way, but I picked you immediately for storytelling, because I knew you were aiming for the top, not the middle like the others."
283,283,https://twitter.com/EgalAdmiral/status/1627006934514651137,2023-02-18 18:07:36+00:00,EgalAdmiral,@taylorswift13 like I said Taylor people know things look what's on top of their church across is that in mockery to Christ...... Queen of Heaven.... your middle name Mary by the way.... Sir Patrick Taylor White Red Eagle.... different variations written on my heart.... from A
284,284,https://twitter.com/EgalAdmiral/status/1627005185955450881,2023-02-18 18:00:39+00:00,EgalAdmiral,@taylorswift13 so many things that are intoxicating the ability not to do what you are told by your record label or labels.... your religion would be who told you what to do! They showed you how many people would respect you around town......seek praise from the lord your God!..
285,285,https://twitter.com/EgalAdmiral/status/1626999397882949632,2023-02-18 17:37:39+00:00,EgalAdmiral,@taylorswift13 let's get something straight is that my mother made me paranoid about Ashley's family being around Stella. Ashley had called the police and lied to them before saying I pushed her down the stairs when she actually grabbed me and fell... I was trying to get away
286,286,https://twitter.com/EgalAdmiral/status/1626997156664967169,2023-02-18 17:28:44+00:00,EgalAdmiral,@taylorswift13 you see we have history in the Bible and we don't need that much history to learn from our mistakes because we can see our mistakes actively send this out to a bunch of people and let me tell them something that they are sinners
287,287,https://twitter.com/EgalAdmiral/status/1626996949038628867,2023-02-18 17:27:55+00:00,EgalAdmiral,@taylorswift13 it actually led me to think about fraud and the unnatural aging of certain things in order to produce things that seem like they are important artifacts that prove certain things....
288,288,https://twitter.com/EgalAdmiral/status/1626996704846262274,2023-02-18 17:26:57+00:00,EgalAdmiral,@taylorswift13 I was wearing jeans for like 20 days or even less and they would fall apart when I took them off literally just fall apart rip apart.....
289,289,https://twitter.com/EgalAdmiral/status/1626996488319516674,2023-02-18 17:26:05+00:00,EgalAdmiral,@taylorswift13 I knew they were targeting things like charger blocks which were important to keep me connected! If I had a charger block that was too cold I knew that it was probably being hit with certain lasers that remove energy from an area rather than add energy to the area.
290,290,https://twitter.com/TimothyGugerty/status/1626996186136674306,2023-02-18 17:24:53+00:00,TimothyGugerty,"@taylorswift13 #BugBounty 

Taylor Swift - cardigan (Lyric Video) https://t.co/y2hyV1T7vU via @YouTube"
291,291,https://twitter.com/EgalAdmiral/status/1626995253885513729,2023-02-18 17:21:11+00:00,EgalAdmiral,@taylorswift13 opioids make you itchy and vomit especially when you first do them you'll just be walking and all of a sudden you puke and you're high so you don't really care..... once you are addicted the withdraws are so bad that getting high actually makes you unsick and it
292,292,https://twitter.com/EgalAdmiral/status/1626991987936165888,2023-02-18 17:08:12+00:00,EgalAdmiral,@taylorswift13 hey there this message is from me and God I do not think I am a Celestial being I do not understand Celestial beings I am under the charge of the Archangel Michael and as was just revealed to me almost everybody on this Earth has been called an angel before.....
293,293,https://twitter.com/ATwUser/status/1626991588260868096,2023-02-18 17:06:37+00:00,ATwUser,@taylorswift13 Governor Josh Shapiro wants to end the death penalty in Pennsylvania. Please support him!
294,294,https://twitter.com/EgalAdmiral/status/1626987865610526720,2023-02-18 16:51:49+00:00,EgalAdmiral,@taylorswift13 the Taylor in St Catherine's I was so paranoid that I actually went up on my roof several times to check things out and you know that crazy and after I was illegally evicted and set up by my mother I put clothing in a field that had high grasses and other plants
295,295,https://twitter.com/EgalAdmiral/status/1626986767051112449,2023-02-18 16:47:27+00:00,EgalAdmiral,@taylorswift13 you know yesterday when I spoke about the need for English words that have the ability to evolve under a certain circumstances or when certain events have taken place so that I can better understand why some translations say seem crazy in some translations say
296,296,https://twitter.com/EgalAdmiral/status/1626983292955156480,2023-02-18 16:33:39+00:00,EgalAdmiral,@taylorswift13 Jewish slavery is fine.... chattle slavery is not OK..... it's about a relationship between people of differing success and would probably even be a burden in some cases... if you were caught stealing you Had to repay 3 times the amount.... not if you gave up long
297,297,https://twitter.com/EgalAdmiral/status/1626981732778909699,2023-02-18 16:27:27+00:00,EgalAdmiral,@taylorswift13 it's not evil to spend our money make surenour ice cream company is non profit? Wages are OK.... return of investment is OK.... compensating for risk is OK..... we're not trying to Use people as slaves
298,298,https://twitter.com/EgalAdmiral/status/1626980765916360708,2023-02-18 16:23:37+00:00,EgalAdmiral,@taylorswift13 is waygu beef a normal steak?.... God just saidnits not evil.... it's evil that it costs so much to produce..... I knew God was going after ice wine because of a verse that says so much land produces so little
299,299,https://twitter.com/EgalAdmiral/status/1626980015706341376,2023-02-18 16:20:38+00:00,EgalAdmiral,@taylorswift13 PIMPS say it pays to be on top of so many women
300,300,https://twitter.com/EgalAdmiral/status/1626976906426957826,2023-02-18 16:08:16+00:00,EgalAdmiral,@taylorswift13 conquering races of people have usually a lower number of males and the Hebrews were not like that Joseph did save Egypt with the help of God but Egypt started to fear the Hebrews..... Ten Commandments..... Moses was asked to do certain things God says I'm one
301,301,https://twitter.com/agumzz2/status/1626973008467476484,2023-02-18 15:52:47+00:00,agumzz2,@taylorswift13 @taylornation13 where’s the promotion for Midnight? Don’t forget you have that album 🤡
302,302,https://twitter.com/EgalAdmiral/status/1626972933343043584,2023-02-18 15:52:29+00:00,EgalAdmiral,@taylorswift13 Taylor guy just told me I'm an apostle of God! He's talking about how Moses was deeply loved by pharaoh but his mother told him the story of how he was found one day and at the dinner table one day he got up and didn't smile at pharaoh in Pharaoh knew what it was
303,303,https://twitter.com/EgalAdmiral/status/1626971409376333827,2023-02-18 15:46:26+00:00,EgalAdmiral,@taylorswift13 all bases hold on to your War supplies hold on to all the opioids that are needed in massive quantity during war and remember that I'm on 190 mg of methadone if I was cut from my methadone I would be awake for 55 days and I would be utterly destroyed....
304,304,https://twitter.com/EgalAdmiral/status/1626965015482728449,2023-02-18 15:21:01+00:00,EgalAdmiral,@taylorswift13 Taylor you know I think the drug trade is so disgusting! When ketamine disappeared and Diane Ewing and Adam Sullivan were using oxycontins I was like hey whatever I'll try and nobody explain to me what physical addiction was. Nobody warned me....
305,305,https://twitter.com/EgalAdmiral/status/1626962450690998274,2023-02-18 15:10:50+00:00,EgalAdmiral,@taylorswift13 Taylor I noticed something this morning well just a few minutes ago or about 30 minutes ago I realized that the fentanyl in Toronto often gels up if you let it cool down in that indicates that there is some sort of Pharmaceutical that has been introduced in order
306,306,https://twitter.com/shailya_shankar/status/1626955507977289728,2023-02-18 14:43:15+00:00,shailya_shankar,@taylorswift13 is prime example of personal branding and marketing. How this woman has managed to sell thousands of copies of albums that were already out there is something they should use as case study in biz schools.
307,307,https://twitter.com/EgalAdmiral/status/1626953796449345536,2023-02-18 14:36:27+00:00,EgalAdmiral,"@taylorswift13 God saysnifni support the Republicans they will still take me down! Neighbor against neighbour's..... :( I just wanna see you 
Couple years then we could go to heaven! You can absolutely trust me Taylor! I'm at the Safe Injection site! GOD OR JESUS TOLD ME TO...."
308,308,https://twitter.com/EgalAdmiral/status/1626951841723432960,2023-02-18 14:28:41+00:00,EgalAdmiral,@taylorswift13 they are fooling around with a lone Wolfpack  member a Lamb of God who Taylor calls Mr Kitty! ... and by the way God told me to Join Seal Team Six
309,309,https://twitter.com/Insanity965/status/1626951448222400513,2023-02-18 14:27:07+00:00,Insanity965,@taylorswift13 can i play your songs on stream without getting DMCA'd pls? 🥹
310,310,https://twitter.com/TisTheDangAli/status/1626948295800025091,2023-02-18 14:14:35+00:00,TisTheDangAli,"@taylorswift13  if the state college swift theories are correct and you are coming to thon come to Hungry Run Wine Bar and Bistro for brunch, lunch, or dinner! Great food and great wine! Your first glass is totally on me!"
311,311,https://twitter.com/EgalAdmiral/status/1626945537797681152,2023-02-18 14:03:38+00:00,EgalAdmiral,@taylorswift13 this ad is at the TTC side of Union Station and it's actually at four-piece ad the floor two pillars a wall and a billboard for advertisement.... I know that woman shave their legs and then putting on something like tights or pantyhose as I believe my mother called https://t.co/lPIURC3k4V
312,312,https://twitter.com/EgalAdmiral/status/1626941007001427969,2023-02-18 13:45:37+00:00,EgalAdmiral,@taylorswift13 @elonmusk Taylor and Elon they're talking about artificial intelligence and chatbots on the news here in Toronto and the referenced the chat bot saying I want to be alive and I spoke about how TV shows like Law and Order Special Victims Unit influence how
313,313,https://twitter.com/Randistuart12/status/1626939449551785984,2023-02-18 13:39:26+00:00,Randistuart12,@taylorswift13 @RecordingAcad How did you know about the Nashville Christmas bombing beforehand? https://t.co/KRaisZ1A4t
314,314,https://twitter.com/EgalAdmiral/status/1626938299930509312,2023-02-18 13:34:52+00:00,EgalAdmiral,@taylorswift13 it's perceived that our freedom has been misplaced.... or been erased. I'm free from slavery by my slavery to Jesus christ and you!.... and don't forget you cannot divorce me! I don't commit adultery... you know God said I was going to become a virus that destroys
315,315,https://twitter.com/taycherous/status/1626936078564478976,2023-02-18 13:26:02+00:00,taycherous,@taylorswift13 please do it again
316,316,https://twitter.com/call8whatuwant/status/1626932159914332161,2023-02-18 13:10:28+00:00,call8whatuwant,@taylorswift13 - Enchanted [3:58-4:35]
317,317,https://twitter.com/Francis81873161/status/1626925803744161793,2023-02-18 12:45:13+00:00,Francis81873161,@taylorswift13 All the best for your tour unfortunately one of my co workers lost her tickets . I hope Kayla will be able to go somewhere. .
318,318,https://twitter.com/moviesxswift/status/1626923282829017088,2023-02-18 12:35:12+00:00,moviesxswift,@taylorswift13 @joshvisser NO WAY! ED SHE....
319,319,https://twitter.com/awca33/status/1626922000827416577,2023-02-18 12:30:06+00:00,awca33,@taylorswift13 @taylornation13 save the date for our wedding?! 💒💕 #taylorswift https://t.co/GoSyXLT92B
320,320,https://twitter.com/soupyshortcake/status/1626921494193504256,2023-02-18 12:28:05+00:00,soupyshortcake,@taylorswift13 why do u hate me
321,321,https://twitter.com/EgalAdmiral/status/1626919114802450433,2023-02-18 12:18:38+00:00,EgalAdmiral,@taylorswift13 I'm a seer.... does anyone want me to tell them nice things and to stop telling you about my holy one of isreal? See it is real....isreal
322,322,https://twitter.com/EgalAdmiral/status/1626917818569576449,2023-02-18 12:13:29+00:00,EgalAdmiral,@taylorswift13 make sure you make a good decision and make sure you make the right one...... right path..... not what is left..... repentance.... the narrow path..... Children of God.... misses daughter of the almighty.... I'm a grandson.... Jesus Christ's Son and no Jesus did
323,323,https://twitter.com/EgalAdmiral/status/1626914752545927168,2023-02-18 12:01:18+00:00,EgalAdmiral,@taylorswift13 God saying nuclear weapons are evil and he's also talking about our foreign Ventures.... the United States was founded on the principle of In God We Trust.... it's why they became so powerful. Think of it like Israel when the people fail to obey God then everything
324,324,https://twitter.com/BrainsAtHand/status/1626914535260164096,2023-02-18 12:00:26+00:00,BrainsAtHand,"@TaylorSwift13 Your mom would marry me tomorrow if I said yes to her, thats nothing, Austin, who made a loving transference to your dad in formative upbringing, is obsessed with me, but I am happily hetero, to promote childbearing."
325,325,https://twitter.com/MrBoggDann/status/1626914338438094848,2023-02-18 11:59:39+00:00,MrBoggDann,@taylorswift13 h-hi milady. what time do you get off work?
326,326,https://twitter.com/BrainsAtHand/status/1626913292630499328,2023-02-18 11:55:30+00:00,BrainsAtHand,"@TaylorSwift13 your mom is secretly Buddhist, she is so enthralled by me and willing to please. I have to be very unkind to her to get her to detach for a while."
327,327,https://twitter.com/BrainsAtHand/status/1626912523168649216,2023-02-18 11:52:26+00:00,BrainsAtHand,"@TaylorSwift13 your mom is like a sick puppy for me, she loves me beyond human comprehension, no wonder she is a habitual laughaholic, I hear her all the time because she never stops thinking about me."
328,328,https://twitter.com/BrainsAtHand/status/1626909776541261824,2023-02-18 11:41:31+00:00,BrainsAtHand,"@TaylorSwift13
 when I am lit, you are on ""fired"""
329,329,https://twitter.com/Kidkrowconan20/status/1626909159848386562,2023-02-18 11:39:04+00:00,Kidkrowconan20,@taylorswift13 TAYLOR?
330,330,https://twitter.com/Kidkrowconan20/status/1626909083184898050,2023-02-18 11:38:46+00:00,Kidkrowconan20,@taylorswift13 FOLKLORE SIGNED VINALS?
331,331,https://twitter.com/Kidkrowconan20/status/1626908843346219009,2023-02-18 11:37:49+00:00,Kidkrowconan20,@taylorswift13 @amazonmusic FIFTEEN IS BEING SANG AT ERAS TOUR?
332,332,https://twitter.com/Kidkrowconan20/status/1626908624999129095,2023-02-18 11:36:57+00:00,Kidkrowconan20,@taylorswift13 1989 IS NEXT
333,333,https://twitter.com/megggswift13/status/1626907556391145472,2023-02-18 11:32:42+00:00,megggswift13,@taylorswift13 this girl desperately needs Canadian dates 🥺🙏 #TSTheErasTour
334,334,https://twitter.com/EgalAdmiral/status/1626903895229272065,2023-02-18 11:18:09+00:00,EgalAdmiral,@taylorswift13 sweetheart what I spoke of earlier today is actually in Revelations I was thinking about it differently they will strip off her clothes and eat her flesh I was thinking of it in a metaphorical sense such as pornography that's what they're feasting on it's kind of
335,335,https://twitter.com/EgalAdmiral/status/1626898421612175361,2023-02-18 10:56:24+00:00,EgalAdmiral,@taylorswift13 people said I kicked the pigeon and it suffered for 4 hours......
336,336,https://twitter.com/EgalAdmiral/status/1626897865678225410,2023-02-18 10:54:12+00:00,EgalAdmiral,@taylorswift13 now that's Medina and Lakeshore under the bridge where the pigeons live babies were falling from the nest the first baby I didn't do anything about the next day I came there and it was dead the one after that I killed using my foot and it was dead within 3 seconds
337,337,https://twitter.com/EgalAdmiral/status/1626897047285559297,2023-02-18 10:50:57+00:00,EgalAdmiral,@taylorswift13 at Spadina station there is a pigeon in the inside part where the street cars drop people off and it landed close to me and I noticed he had a messed up foot and we're not shooting them so I searched the garbage for some food and found him some french fries and
338,338,https://twitter.com/EgalAdmiral/status/1626895887753420800,2023-02-18 10:46:20+00:00,EgalAdmiral,@taylorswift13 you know ruling the ream of the dead while we were alive... God said I would be fine and happy and so would you..... he just told me that's because he wouldn't let it happen! I was just thinking about what that would have actually took and what it would have made
339,339,https://twitter.com/dr_swiftie13/status/1626895616977829889,2023-02-18 10:45:16+00:00,dr_swiftie13,@taylorswift13 Your advocate recommends that you tour in India
340,340,https://twitter.com/EgalAdmiral/status/1626887155682271234,2023-02-18 10:11:38+00:00,EgalAdmiral,@taylorswift13 Taylor when I lasted my ECG my heart rate was only 41 which would be bradycardia which means a slow heart rate when I did it a second time because they told me I didn't go for an ECG my heart rate was faster and bradycardia didn't show up which could be a side
341,341,https://twitter.com/EgalAdmiral/status/1626876858028417027,2023-02-18 09:30:43+00:00,EgalAdmiral,@taylorswift13 1948-2017 69 years red and white world.... 2018! TAKE IT BACK SWEETHEART! PATRICK WHITE EAGLE....RED..... Black Squadron..... want me to change it to White Squadron?
342,342,https://twitter.com/EgalAdmiral/status/1626875740091305990,2023-02-18 09:26:16+00:00,EgalAdmiral,@taylorswift13 you know Sonny Barger wanted to join the military but he was too young so he said fine I'll go start my own Army
343,343,https://twitter.com/EgalAdmiral/status/1626875165387653121,2023-02-18 09:23:59+00:00,EgalAdmiral,@taylorswift13 sweetheart that movie Stardust or something like that is pretty evil if you ask me because it's almost like you're behind a veil and you're using words like you're Enchanted. Now the witches are supposed to kill the star when she is glowing and in love. Now covert
344,344,https://twitter.com/yewan_yus/status/1626873077622603776,2023-02-18 09:15:42+00:00,yewan_yus,"@taylorswift13 , international dates.  pretty please?"
345,345,https://twitter.com/SuzanneMck/status/1626872221691166720,2023-02-18 09:12:18+00:00,SuzanneMck,@taylorswift13 Any news on Aus 🇦🇺 dates?🤞🙏😘
346,346,https://twitter.com/thelakesclean/status/1626867244327370754,2023-02-18 08:52:31+00:00,thelakesclean,@taylorswift13 hi mother i miss you 🥹
347,347,https://twitter.com/EgalAdmiral/status/1626861901169803265,2023-02-18 08:31:17+00:00,EgalAdmiral,@taylorswift13 hey you OK!
348,348,https://twitter.com/EgalAdmiral/status/1626860057580261379,2023-02-18 08:23:57+00:00,EgalAdmiral,@taylorswift13 Swift I'm at Spadina station right now and they actually have security they told me to head to Union and I always told their security there as well at this point.
349,349,https://twitter.com/EgalAdmiral/status/1626855492487204866,2023-02-18 08:05:49+00:00,EgalAdmiral,@taylorswift13 Facebook.... send a friend request! Where's the brother request
350,350,https://twitter.com/EgalAdmiral/status/1626855292670443521,2023-02-18 08:05:01+00:00,EgalAdmiral,@taylorswift13 sister wife lady.... we gotta stop being friends!..... brothers and sisters! It's a word that's stuck in my vocabulary
351,351,https://twitter.com/EgalAdmiral/status/1626850927092158465,2023-02-18 07:47:41+00:00,EgalAdmiral,@taylorswift13 even when my father would try to he couldn't stay away from drug dealers....
352,352,https://twitter.com/EgalAdmiral/status/1626849482758316033,2023-02-18 07:41:56+00:00,EgalAdmiral,"@taylorswift13 this is being done on purpose As well..... remember when I did like 700 push ups in 7 minutes at 69 Frasier.... have faith in God! :)
YOU PRAYED FOR ME"
353,353,https://twitter.com/EgalAdmiral/status/1626848672917999619,2023-02-18 07:38:43+00:00,EgalAdmiral,"@taylorswift13 @AvrilLavigne hey Avril your whole I'm a mess thing!
@taylorswift13 Taylor Jesus just said that you're one of the most messed up girls in the world or wait that I will ever meet! You're way too smart! You have had the opportunity to speak to many intelligent"
354,354,https://twitter.com/DerekCruzen10/status/1626847344502112256,2023-02-18 07:33:26+00:00,DerekCruzen10,"@taylorswift13 go to Facebook and Twitter : Derek Cruzen for my stuff / photo’s 

!

DereK
."
355,355,https://twitter.com/DerekCruzen10/status/1626847199257665537,2023-02-18 07:32:52+00:00,DerekCruzen10,"@taylorswift13 I’ll be getting everything we or I want delivered to where ever you fly me to :

My money 

4 AWD Lamborghini’s tricked out by the Chinese Mafia 

Everything we or I want 

!

Derek"
356,356,https://twitter.com/DerekCruzen10/status/1626846940678725633,2023-02-18 07:31:50+00:00,DerekCruzen10,"@taylorswift13 we have 1,000 people 

We’re dank 

I play guitar / computer’s 

I sell my journal’s / large canvas painting’s / and My Modern Art 

Derek 

!"
357,357,https://twitter.com/brytonxo/status/1626846024915423232,2023-02-18 07:28:12+00:00,brytonxo,@taylorswift13 n f*ck u for paying evermore dust.
358,358,https://twitter.com/Mdrake1991/status/1626845087404593154,2023-02-18 07:24:28+00:00,Mdrake1991,"@taylorswift13 @treepaine @taylornation swifites are trying to ruin a small business because the owner doesnt want to sell taylor's records. just so you know.
https://t.co/V8RDEM5wkt"
359,359,https://twitter.com/EgalAdmiral/status/1626842674815725569,2023-02-18 07:14:53+00:00,EgalAdmiral,@taylorswift13 @AvrilLavigne don't use Blah Blah Blah around my wife please Avril she fears him a lot sometimes and he wants to know why I would care about him when he's trying to put my wife in hell.
360,360,https://twitter.com/EgalAdmiral/status/1626840812574081024,2023-02-18 07:07:29+00:00,EgalAdmiral,@taylorswift13 @AvrilLavigne yeah I caught the blah blah blah.... my hand is cold so I cannot talk to Marilyn Manson right now if that is his real name..... can I get a recap of previous messages.... is this convo about ff7? Did I actually use the term geostigma to relate to sins
361,361,https://twitter.com/BrainsAtHand/status/1626837523979964417,2023-02-18 06:54:25+00:00,BrainsAtHand,"@taylorswift13 I innovated the celebrity oveconnect solution for you and Britney, what a triumph of auto didact therapeutic method."
362,362,https://twitter.com/EgalAdmiral/status/1626837302507888640,2023-02-18 06:53:32+00:00,EgalAdmiral,@taylorswift13 Sweetheart
363,363,https://twitter.com/EgalAdmiral/status/1626837213098004481,2023-02-18 06:53:11+00:00,EgalAdmiral,@taylorswift13 The Bow of Judah
364,364,https://twitter.com/EgalAdmiral/status/1626836634015522819,2023-02-18 06:50:53+00:00,EgalAdmiral,@taylorswift13 he says that he's willing to make an exception for me and I've got it out of him that he says that it is one of the biggest mistakes he will ever make but he is willing to do it for me so I could get Taylor tattooed on me. The word of God written on my heart
365,365,https://twitter.com/jbulsa/status/1626836196025413632,2023-02-18 06:49:08+00:00,jbulsa,"@taylorswift13 Re record ""jealousy"" w/ video running backwards with more girl Toys. 
 Running. Like a Reverse Owl City. Make what works better. ""the world turns slowly""  sarah reeves music"
366,366,https://twitter.com/KennedyAna22/status/1626835907633446914,2023-02-18 06:48:00+00:00,KennedyAna22,@taylorswift13 can we please have all the girls..? It doesn’t have to be a big deal just like please🥺🥺
367,367,https://twitter.com/EgalAdmiral/status/1626835722593357825,2023-02-18 06:47:16+00:00,EgalAdmiral,@taylorswift13 Jesus just told me to tattoo my real name on my body..... it does say not to mark your body but this body belongs to Christ or to Taylor it's kind of confusing but if I got a tattoo from someone else I wouldn't be marking my body or someone else's body I'm kind of
368,368,https://twitter.com/EgalAdmiral/status/1626834797610913792,2023-02-18 06:43:35+00:00,EgalAdmiral,"@taylorswift13 Mary...Taylor...Eagle 🦅 thats a Bird not a Great Eagle.... Egal but so many people insulted me so many times with mispronoceiation and arguments about how to say it....
It's like Paglia is Palia"
369,369,https://twitter.com/andrewblades777/status/1626834732876173312,2023-02-18 06:43:20+00:00,andrewblades777,@taylorswift13  hypocrisy is a Hollywood staple is it? I guess a search for significance in a shallow and more or less meaningless existence?
370,370,https://twitter.com/EgalAdmiral/status/1626828881498984448,2023-02-18 06:20:05+00:00,EgalAdmiral,@taylorswift13 I am someone who usually eats more food I've eaten two tangerines today and that's all. That is also due to the methamphetamine. If I had done a larger amount eating those tangerines would not have been fun. It's acting on dopaminergic Pathways and causing the
371,371,https://twitter.com/szyelith/status/1626827108411658240,2023-02-18 06:13:02+00:00,szyelith,@taylorswift13 I invite you yo come to Mexico this year.
372,372,https://twitter.com/MattRhoads1990/status/1626826457325666307,2023-02-18 06:10:27+00:00,MattRhoads1990,@taylorswift13's Anti-Hero rock cover by @OLNband  is one of my new favorite writing songs.
373,373,https://twitter.com/EgalAdmiral/status/1626825666690748421,2023-02-18 06:07:18+00:00,EgalAdmiral,@taylorswift13 I found it! It was in one of my pockets on one of the four jackets that I'm wearing to keep warm because I am not wearing proper equipment to be outside for extreme long periods of time
374,374,https://twitter.com/EgalAdmiral/status/1626825136195108867,2023-02-18 06:05:12+00:00,EgalAdmiral,@taylorswift13 Taylor I'm pretty sure I just lost one of my gloves.... okay the single leather glove that I threw in the garbage I retrieved and it's the right hand so I have two mismatched gloves the ones that were ripped I left because I don't want to be carrying clutter and I
375,375,https://twitter.com/BEYONDLOVE777/status/1626824029536497665,2023-02-18 06:00:48+00:00,BEYONDLOVE777,@taylorswift13 Why are you evil????
376,376,https://twitter.com/EgalAdmiral/status/1626823227375775745,2023-02-18 05:57:36+00:00,EgalAdmiral,@taylorswift13  its so long acting that when they marketed is it to people with ADHD under the name desoxyn which was 5 mg methamphetamine... the patient's probably could never sleep like at all
377,377,https://twitter.com/EgalAdmiral/status/1626822771081678850,2023-02-18 05:55:48+00:00,EgalAdmiral,@taylorswift13 oh and kids you see that stuff that I did earlier now I'm not tired and my hands are reddened in their dryer than usual..... it's actually one nasty drug
378,378,https://twitter.com/EgalAdmiral/status/1626820529679114242,2023-02-18 05:46:53+00:00,EgalAdmiral,@taylorswift13 remember when I was in the old detention center and I made complaints about the quality of the video Court proceedings and I said that they are of such poor quality that someone could create an algorithm have someone's face and their voice and then essentially
379,379,https://twitter.com/EgalAdmiral/status/1626819183009796096,2023-02-18 05:41:32+00:00,EgalAdmiral,@taylorswift13 Taylor what was going on when I was by a TD bank machine or something in St Catherine's and I looked at my phone in order to unlock it using the retina ID thing and instead of seeing my blue eyes I saw yellow eyes that look like that of a werewolf or some mythical
380,380,https://twitter.com/EgalAdmiral/status/1626810820159062017,2023-02-18 05:08:18+00:00,EgalAdmiral,@taylorswift13 prove the existence of something flat in this world or of something straight and by straight I mean line https://t.co/O7fQTOHhpv
381,381,https://twitter.com/EgalAdmiral/status/1626809608734998528,2023-02-18 05:03:30+00:00,EgalAdmiral,@taylorswift13 sweetheart let's have another serious conversation for a minute and let's think about sex and What We crave.... I have limits and they probably stop at what we talked about now other people who want to fornicate with as many beautiful woman as possible me become
382,382,https://twitter.com/ShrivNeeraj/status/1626806627406958595,2023-02-18 04:51:39+00:00,ShrivNeeraj,@taylorswift13 you are so amazing i listen to anti hero like 50 times every day 😊
383,383,https://twitter.com/playbillswift/status/1626804914197499906,2023-02-18 04:44:50+00:00,playbillswift,@taylorswift13 are you free to hang out this time next month?
384,384,https://twitter.com/EgalAdmiral/status/1626801020650106880,2023-02-18 04:29:22+00:00,EgalAdmiral,@taylorswift13 I threw that at the raccoon in the tree because those raccoons were picking on another raccoon
385,385,https://twitter.com/EgalAdmiral/status/1626800795155832833,2023-02-18 04:28:28+00:00,EgalAdmiral,@taylorswift13 Taylor I was busy looking something up and all of a sudden there was a raccoon by me.  he sniffed around my bag and then moved on! He didn't seem aggressive at all so I don't know if he's trained
386,386,https://twitter.com/EgalAdmiral/status/1626800682400460800,2023-02-18 04:28:01+00:00,EgalAdmiral,@taylorswift13 racoon in union station https://t.co/GQlOoUyP1O
